timestamp,location_name,temperature_current,humidity,rainfall,disease_risk
2026-07-15T05:00:00,Ratnapura,24.97,98,14.25,20.95
2026-07-15T06:00:00,Ratnapura,23.66,86.39,1.02,10.55
2026-07-15T07:00:00,Ratnapura,25.73,82.59,0.0,19.06
2026-07-15T08:00:00,Ratnapura,22.82,91.7,2.63,17.25
2026-07-15T09:00:00,Ratnapura,22.84,79.58,0.03,20.93
2026-07-15T10:00:00,Ratnapura,27.12,78.29,0.0,13.58
2026-07-15T11:00:00,Ratnapura,29.24,75.41,0.0,8.48
2026-07-15T12:00:00,Ratnapura,28.07,65,0.56,14.14
2026-07-15T13:00:00,Ratnapura,27.58,76.32,1.73,9.36
2026-07-15T14:00:00,Ratnapura,24.07,71.06,0.0,12.82
2026-07-15T15:00:00,Ratnapura,26.43,68.49,0.93,7.82
2026-07-15T16:00:00,Ratnapura,31.43,65,0.0,9.6
2026-07-15T17:00:00,Ratnapura,30.54,74.08,0.0,13.06
2026-07-15T18:00:00,Ratnapura,32.74,75.75,4.55,13.13
2026-07-15T19:00:00,Ratnapura,34.13,76.45,0.0,15.04
2026-07-15T20:00:00,Ratnapura,29.19,73.3,0.0,11.29
2026-07-15T21:00:00,Ratnapura,30.47,79.61,0.0,16.33
2026-07-15T22:00:00,Ratnapura,31.83,73.21,0.0,11.65
2026-07-15T23:00:00,Ratnapura,31.35,77.82,1.19,14.4
2026-07-16T00:00:00,Nuwara Eliya,16.71,79.9,0.37,15.96
2026-07-16T01:00:00,Nuwara Eliya,18.24,75.64,0.73,15.05
2026-07-16T02:00:00,Nuwara Eliya,16.62,84.7,1.93,13.19
2026-07-16T03:00:00,Nuwara Eliya,13.14,82.24,0.0,15.68
2026-07-16T04:00:00,Nuwara Eliya,14.66,95,7.78,11.9
2026-07-16T05:00:00,Nuwara Eliya,14.02,91.59,1.2,10.68
2026-07-16T06:00:00,Nuwara Eliya,10,95,1.91,10.66
2026-07-16T07:00:00,Nuwara Eliya,13.67,90.14,1.0,11.58
2026-07-16T08:00:00,Nuwara Eliya,14.18,91.81,0.0,18.82
2026-07-16T09:00:00,Nuwara Eliya,12.49,83.31,1.4,10.02
2026-07-16T10:00:00,Nuwara Eliya,13.32,88.3,1.41,11.4
2026-07-16T11:00:00,Nuwara Eliya,15.32,88.62,0.02,16.66
2026-07-16T12:00:00,Nuwara Eliya,14.65,75.83,0.0,13.73
2026-07-16T13:00:00,Nuwara Eliya,13.75,72.02,0.0,9.69
2026-07-16T14:00:00,Nuwara Eliya,16.19,73.22,0.0,11.49
2026-07-16T15:00:00,Nuwara Eliya,18.08,78.52,2.45,11.14
2026-07-16T16:00:00,Nuwara Eliya,15.45,75.47,0.0,14.88
2026-07-16T17:00:00,Nuwara Eliya,16.86,80.45,0.11,8.0
2026-07-16T18:00:00,Nuwara Eliya,21.6,85.78,5.9,15.64
2026-07-16T19:00:00,Nuwara Eliya,16.81,79.32,0.0,13.67
2026-07-16T20:00:00,Nuwara Eliya,17.11,80.27,0.0,13.4
2026-07-16T21:00:00,Nuwara Eliya,17.25,75.02,0.06,11.52
2026-07-16T22:00:00,Nuwara Eliya,16.57,88.18,0.5,11.44
2026-07-16T23:00:00,Nuwara Eliya,17.77,83.88,4.24,10.96
2026-07-16T00:00:00,Kandy,25.58,67.51,0.0,16.52
2026-07-16T01:00:00,Kandy,28.89,69.35,0.0,4.57
2026-07-16T02:00:00,Kandy,22.23,74.39,0.53,12.12
2026-07-16T03:00:00,Kandy,18.4,75.98,0.33,12.82
2026-07-16T04:00:00,Kandy,21.33,83.51,0.33,14.42
2026-07-16T05:00:00,Kandy,20.08,85.08,1.03,16.13
2026-07-16T06:00:00,Kandy,19.69,80.21,0.21,13.0
2026-07-16T07:00:00,Kandy,20.73,77.3,0.46,7.73
2026-07-16T08:00:00,Kandy,20.38,80.24,2.5,3.85
2026-07-16T09:00:00,Kandy,20.03,80.24,0.0,16.82
2026-07-16T10:00:00,Kandy,23.44,67.26,0.0,10.31
2026-07-16T11:00:00,Kandy,25.89,66.59,0.0,15.24
2026-07-16T12:00:00,Kandy,19.79,67.97,0.0,13.62
2026-07-16T13:00:00,Kandy,21.16,60.8,0.0,14.5
2026-07-16T14:00:00,Kandy,26.04,62.68,0.31,15.47
2026-07-16T15:00:00,Kandy,21.38,62.61,0.0,12.75
2026-07-16T16:00:00,Kandy,27.07,63.74,0.0,14.03
2026-07-16T17:00:00,Kandy,23.34,74.03,2.55,10.37
2026-07-16T18:00:00,Kandy,21.6,76.94,1.25,13.54
2026-07-16T19:00:00,Kandy,29.22,63.25,0.0,16.56
2026-07-16T20:00:00,Kandy,27.27,62.41,0.0,11.9
2026-07-16T21:00:00,Kandy,24.25,72.89,0.96,21.04
2026-07-16T22:00:00,Kandy,26.8,67.44,0.0,8.92
2026-07-16T23:00:00,Kandy,24.79,69.66,0.0,21.98
2026-07-16T00:00:00,Ratnapura,32.04,76.33,3.84,12.75
2026-07-16T01:00:00,Ratnapura,29.17,70.4,0.0,9.08
2026-07-16T02:00:00,Ratnapura,28.21,73.31,0.0,13.79
2026-07-16T03:00:00,Ratnapura,30.55,75.93,0.0,14.74
2026-07-16T04:00:00,Ratnapura,28.36,84.6,2.81,9.49
2026-07-16T05:00:00,Ratnapura,26.88,93.45,4.29,6.05
2026-07-16T06:00:00,Ratnapura,25.67,77.96,0.0,17.63
2026-07-16T07:00:00,Ratnapura,25.91,80.12,0.0,13.83
2026-07-16T08:00:00,Ratnapura,26.92,81.74,0.0,9.12
2026-07-16T09:00:00,Ratnapura,22,87.09,0.0,17.38
2026-07-16T10:00:00,Ratnapura,27.96,82.9,1.14,11.2
2026-07-16T11:00:00,Ratnapura,27.03,87.18,2.39,14.44
2026-07-16T12:00:00,Ratnapura,24.25,79.26,0.0,17.03
2026-07-16T13:00:00,Ratnapura,26.84,65,0.0,11.05
2026-07-16T14:00:00,Ratnapura,25.89,65,0.0,19.35
2026-07-16T15:00:00,Ratnapura,29.93,75.66,4.44,15.38
2026-07-16T16:00:00,Ratnapura,30.5,70.37,0.0,7.23
2026-07-16T17:00:00,Ratnapura,26.02,84.04,1.27,11.83
2026-07-16T18:00:00,Ratnapura,30.31,74.6,0.0,15.86
2026-07-16T19:00:00,Ratnapura,31.44,69.6,0.0,6.11
2026-07-16T20:00:00,Ratnapura,32.66,70.16,0.0,11.63
2026-07-16T21:00:00,Ratnapura,28.35,70.21,0.0,8.82
2026-07-16T22:00:00,Ratnapura,29.91,67.79,0.0,7.45
2026-07-16T23:00:00,Ratnapura,31.1,70.15,0.0,12.67
2026-07-17T00:00:00,Nuwara Eliya,17.96,81.68,0.0,10.86
2026-07-17T01:00:00,Nuwara Eliya,18.84,84.06,0.0,11.88
2026-07-17T02:00:00,Nuwara Eliya,13.79,81.99,0.0,13.43
2026-07-17T03:00:00,Nuwara Eliya,16.04,88.63,2.53,18.43
2026-07-17T04:00:00,Nuwara Eliya,13.68,91.36,0.0,17.56
2026-07-17T05:00:00,Nuwara Eliya,11.31,94.69,0.0,15.62
2026-07-17T06:00:00,Nuwara Eliya,15.04,86.09,1.06,14.78
2026-07-17T07:00:00,Nuwara Eliya,10,95,2.62,15.3
2026-07-17T08:00:00,Nuwara Eliya,10,87.12,0.21,5.29
2026-07-17T09:00:00,Nuwara Eliya,12.11,95,4.19,17.69
2026-07-17T10:00:00,Nuwara Eliya,12.47,86.08,0.77,8.97
2026-07-17T11:00:00,Nuwara Eliya,10,84.64,0.05,7.41
2026-07-17T12:00:00,Nuwara Eliya,12.92,78.02,0.0,11.21
2026-07-17T13:00:00,Nuwara Eliya,14.08,82.43,2.04,10.86
2026-07-17T14:00:00,Nuwara Eliya,14.7,83.51,0.0,14.77
2026-07-17T15:00:00,Nuwara Eliya,14.57,72.59,0.22,18.21
2026-07-17T16:00:00,Nuwara Eliya,16.67,73.45,0.0,16.31
2026-07-17T17:00:00,Nuwara Eliya,21.97,77.06,0.0,12.94
2026-07-17T18:00:00,Nuwara Eliya,17.18,80.73,0.0,14.41
2026-07-17T19:00:00,Nuwara Eliya,19.05,82.03,0.86,9.6
2026-07-17T20:00:00,Nuwara Eliya,17.45,78.05,0.0,16.61
2026-07-17T21:00:00,Nuwara Eliya,17.33,92.08,4.67,16.17
2026-07-17T22:00:00,Nuwara Eliya,18.43,79.22,0.0,16.33
2026-07-17T23:00:00,Nuwara Eliya,18.4,90.84,5.11,16.6
2026-07-17T00:00:00,Kandy,24.81,74.1,0.0,11.12
2026-07-17T01:00:00,Kandy,18.8,69.46,0.07,6.37
2026-07-17T02:00:00,Kandy,22.5,76.49,0.79,19.07
2026-07-17T03:00:00,Kandy,22.07,70.97,0.0,12.01
2026-07-17T04:00:00,Kandy,18.65,82.06,0.0,16.56
2026-07-17T05:00:00,Kandy,24.72,77.85,0.0,12.17
2026-07-17T06:00:00,Kandy,18,77.09,0.0,12.31
2026-07-17T07:00:00,Kandy,21.66,80.21,0.47,15.7
2026-07-17T08:00:00,Kandy,20.56,81.15,0.06,17.49
2026-07-17T09:00:00,Kandy,18.48,82.15,1.07,11.7
2026-07-17T10:00:00,Kandy,18.07,79.6,0.43,15.1
2026-07-17T11:00:00,Kandy,22.9,72.29,1.61,13.82
2026-07-17T12:00:00,Kandy,20.62,66.54,0.0,11.15
2026-07-17T13:00:00,Kandy,22.47,59.15,0.0,7.25
2026-07-17T14:00:00,Kandy,22.2,67.43,0.0,10.48
2026-07-17T15:00:00,Kandy,23.4,65.66,2.04,8.66
2026-07-17T16:00:00,Kandy,22.03,66.87,0.0,9.79
2026-07-17T17:00:00,Kandy,23.83,75.57,0.47,13.05
2026-07-17T18:00:00,Kandy,25.17,68.22,0.0,7.68
2026-07-17T19:00:00,Kandy,24.1,67.92,0.0,7.17
2026-07-17T20:00:00,Kandy,24.97,74.75,1.56,22.38
2026-07-17T21:00:00,Kandy,22.37,65.65,0.0,9.4
2026-07-17T22:00:00,Kandy,25.13,60.39,0.0,15.8
2026-07-17T23:00:00,Kandy,25.67,70.77,1.8,15.48
2026-07-17T00:00:00,Ratnapura,27.03,74.36,0.0,8.68
2026-07-17T01:00:00,Ratnapura,31.22,73.03,0.0,8.99
2026-07-17T02:00:00,Ratnapura,26.33,76.48,1.15,13.18
2026-07-17T03:00:00,Ratnapura,26.16,80.8,0.0,9.73
2026-07-17T04:00:00,Ratnapura,27.11,82.76,0.0,13.68
2026-07-17T05:00:00,Ratnapura,23.63,98,15.79,21.38
2026-07-17T06:00:00,Ratnapura,24.28,92.56,4.02,13.83
2026-07-17T07:00:00,Ratnapura,26.92,79.03,0.0,9.67
2026-07-17T08:00:00,Ratnapura,23.79,89.82,0.0,16.98
2026-07-17T09:00:00,Ratnapura,24.88,74.65,0.0,16.13
2026-07-17T10:00:00,Ratnapura,26.12,80.33,0.0,6.47
2026-07-17T11:00:00,Ratnapura,25.47,74.65,0.57,15.13
2026-07-17T12:00:00,Ratnapura,28.64,65,2.09,16.82
2026-07-17T13:00:00,Ratnapura,27.44,77.84,4.21,14.18
2026-07-17T14:00:00,Ratnapura,25.95,76.36,0.0,9.98
2026-07-17T15:00:00,Ratnapura,27.98,71.48,2.16,8.98
2026-07-17T16:00:00,Ratnapura,32.73,65,0.0,9.97
2026-07-17T17:00:00,Ratnapura,33.61,73.63,0.0,16.37
2026-07-17T18:00:00,Ratnapura,31.19,68.86,0.0,6.48
2026-07-17T19:00:00,Ratnapura,29.83,70.99,0.0,8.81
2026-07-17T20:00:00,Ratnapura,32.71,72.5,0.0,12.54
2026-07-17T21:00:00,Ratnapura,32.52,77.8,1.57,16.07
2026-07-17T22:00:00,Ratnapura,28.52,74.73,0.77,7.71
2026-07-17T23:00:00,Ratnapura,31.84,70.95,0.0,12.47
2026-07-18T00:00:00,Nuwara Eliya,16.86,77.69,1.29,10.03
2026-07-18T01:00:00,Nuwara Eliya,17.1,82.28,0.0,14.65
2026-07-18T02:00:00,Nuwara Eliya,12.11,95,4.71,12.26
2026-07-18T03:00:00,Nuwara Eliya,12.48,82.21,0.84,7.56
2026-07-18T04:00:00,Nuwara Eliya,14.24,85.62,0.0,16.74
2026-07-18T05:00:00,Nuwara Eliya,10.64,95,4.7,16.72
2026-07-18T06:00:00,Nuwara Eliya,12.79,95,2.49,25.36
2026-07-18T07:00:00,Nuwara Eliya,11.96,93.02,0.18,15.41
2026-07-18T08:00:00,Nuwara Eliya,13.33,95,1.36,18.58
2026-07-18T09:00:00,Nuwara Eliya,13.58,76.41,0.0,17.31
2026-07-18T10:00:00,Nuwara Eliya,12.13,92.33,2.14,13.58
2026-07-18T11:00:00,Nuwara Eliya,12.75,85.61,0.0,20.63
2026-07-18T12:00:00,Nuwara Eliya,14.94,72.53,0.0,12.36
2026-07-18T13:00:00,Nuwara Eliya,17.31,91.5,5.18,16.41
2026-07-18T14:00:00,Nuwara Eliya,12.01,78.58,0.0,11.76
2026-07-18T15:00:00,Nuwara Eliya,16.49,69.56,0.52,9.74
2026-07-18T16:00:00,Nuwara Eliya,18.27,68.81,0.0,13.43
2026-07-18T17:00:00,Nuwara Eliya,19.97,86.72,3.8,19.43
2026-07-18T18:00:00,Nuwara Eliya,21.45,76.02,0.08,14.73
2026-07-18T19:00:00,Nuwara Eliya,14.19,74.95,0.0,5.08
2026-07-18T20:00:00,Nuwara Eliya,18.68,87.63,4.05,14.67
2026-07-18T21:00:00,Nuwara Eliya,16.52,87.76,3.06,14.67
2026-07-18T22:00:00,Nuwara Eliya,16.76,80.22,1.02,11.29
2026-07-18T23:00:00,Nuwara Eliya,18.08,75.63,0.0,11.86
2026-07-18T00:00:00,Kandy,21.55,71.83,0.0,7.25
2026-07-18T01:00:00,Kandy,22.0,66.96,0.0,19.08
2026-07-18T02:00:00,Kandy,23.64,66.51,0.0,14.22
2026-07-18T03:00:00,Kandy,19.46,79.76,0.0,18.44
2026-07-18T04:00:00,Kandy,21.31,87.14,1.8,17.41
2026-07-18T05:00:00,Kandy,21.86,90,0.9,19.73
2026-07-18T06:00:00,Kandy,18.25,75.59,0.78,5.02
2026-07-18T07:00:00,Kandy,24.06,82.36,0.25,11.8
2026-07-18T08:00:00,Kandy,23.86,74.1,1.56,18.03
2026-07-18T09:00:00,Kandy,23.81,77.09,0.9,19.03
2026-07-18T10:00:00,Kandy,22.98,85.01,0.0,14.32
2026-07-18T11:00:00,Kandy,21.21,79.53,2.5,15.47
2026-07-18T12:00:00,Kandy,22.41,67.81,0.0,10.11
2026-07-18T13:00:00,Kandy,21.9,66.18,0.0,16.05
2026-07-18T14:00:00,Kandy,21.75,61.07,0.0,17.74
2026-07-18T15:00:00,Kandy,26.94,58.39,0.0,13.37
2026-07-18T16:00:00,Kandy,23.87,65.12,0.04,14.57
2026-07-18T17:00:00,Kandy,25.15,65.69,0.75,18.77
2026-07-18T18:00:00,Kandy,27.4,70.71,0.0,12.72
2026-07-18T19:00:00,Kandy,24.27,73.46,1.26,10.87
2026-07-18T20:00:00,Kandy,27.02,65.3,0.0,13.61
2026-07-18T21:00:00,Kandy,26.01,62.94,0.0,14.74
2026-07-18T22:00:00,Kandy,25.72,74.23,0.37,11.27
2026-07-18T23:00:00,Kandy,25.39,69.13,0.0,10.56
2026-07-18T00:00:00,Ratnapura,32.45,91.72,6.63,13.67
2026-07-18T01:00:00,Ratnapura,30.15,70.97,0.0,11.92
2026-07-18T02:00:00,Ratnapura,29.22,77.43,1.52,14.18
2026-07-18T03:00:00,Ratnapura,27.19,87.56,3.22,14.4
2026-07-18T04:00:00,Ratnapura,25.51,83.5,0.39,19.84
2026-07-18T05:00:00,Ratnapura,23.55,95.31,1.52,22.27
2026-07-18T06:00:00,Ratnapura,25.74,80.07,0.67,13.52
2026-07-18T07:00:00,Ratnapura,26.19,84.23,0.0,7.31
2026-07-18T08:00:00,Ratnapura,27.98,82.87,0.0,10.37
2026-07-18T09:00:00,Ratnapura,25.33,78.26,0.16,19.21
2026-07-18T10:00:00,Ratnapura,22.99,86.34,0.0,15.42
2026-07-18T11:00:00,Ratnapura,27.83,78.28,2.67,9.71
2026-07-18T12:00:00,Ratnapura,25.93,75.28,0.0,17.01
2026-07-18T13:00:00,Ratnapura,27.14,71.44,0.0,6.93
2026-07-18T14:00:00,Ratnapura,28.13,84.61,6.84,15.01
2026-07-18T15:00:00,Ratnapura,29.29,71.54,0.13,10.75
2026-07-18T16:00:00,Ratnapura,28.03,68.84,0.0,9.44
2026-07-18T17:00:00,Ratnapura,28.38,87.18,3.24,15.3
2026-07-18T18:00:00,Ratnapura,32.62,73.07,0.91,17.87
2026-07-18T19:00:00,Ratnapura,30.54,66.27,0.0,14.71
2026-07-18T20:00:00,Ratnapura,31.9,73.5,0.35,13.33
2026-07-18T21:00:00,Ratnapura,32.35,75.76,0.0,16.37
2026-07-18T22:00:00,Ratnapura,32.46,76.5,0.0,15.78
2026-07-18T23:00:00,Ratnapura,29.66,80.56,3.41,12.63
2026-07-19T00:00:00,Nuwara Eliya,17.15,83.31,0.4,15.34
2026-07-19T01:00:00,Nuwara Eliya,19.79,84.11,2.77,19.61
2026-07-19T02:00:00,Nuwara Eliya,14.11,82.48,1.27,11.55
2026-07-19T03:00:00,Nuwara Eliya,15.64,81.7,0.01,15.32
2026-07-19T04:00:00,Nuwara Eliya,12.57,95,4.58,16.77
2026-07-19T05:00:00,Nuwara Eliya,11.35,95,3.43,15.6
2026-07-19T06:00:00,Nuwara Eliya,11.57,89.84,0.68,14.74
2026-07-19T07:00:00,Nuwara Eliya,10,86.41,0.68,16.84
2026-07-19T08:00:00,Nuwara Eliya,11.26,90.85,0.0,19.61
2026-07-19T09:00:00,Nuwara Eliya,11.7,94.09,7.2,16.22
2026-07-19T10:00:00,Nuwara Eliya,11.44,94.06,5.34,17.91
2026-07-19T11:00:00,Nuwara Eliya,15.18,92.97,4.42,11.14
2026-07-19T12:00:00,Nuwara Eliya,15.78,73.16,0.0,10.39
2026-07-19T13:00:00,Nuwara Eliya,11.85,72.45,0.0,13.69
2026-07-19T14:00:00,Nuwara Eliya,17.42,73.63,0.0,11.15
2026-07-19T15:00:00,Nuwara Eliya,17.57,66.61,0.0,14.61
2026-07-19T16:00:00,Nuwara Eliya,17.55,68.73,0.36,10.97
2026-07-19T17:00:00,Nuwara Eliya,22.12,74.17,0.0,12.52
2026-07-19T18:00:00,Nuwara Eliya,17.46,81.96,2.78,11.98
2026-07-19T19:00:00,Nuwara Eliya,18.17,76.17,0.0,16.03
2026-07-19T20:00:00,Nuwara Eliya,17.86,75.33,0.0,10.05
2026-07-19T21:00:00,Nuwara Eliya,18.59,83.98,0.21,9.8
2026-07-19T22:00:00,Nuwara Eliya,17.17,78.23,0.0,14.04
2026-07-19T23:00:00,Nuwara Eliya,17.15,83.92,3.45,13.88
2026-07-19T00:00:00,Kandy,23.01,72.98,0.0,13.53
2026-07-19T01:00:00,Kandy,21.58,66.39,0.0,11.1
2026-07-19T02:00:00,Kandy,21.97,70.23,0.0,13.1
2026-07-19T03:00:00,Kandy,27.89,69.55,0.0,14.4
2026-07-19T04:00:00,Kandy,22.24,84.39,1.54,8.95
2026-07-19T05:00:00,Kandy,24.13,77.65,1.82,16.51
2026-07-19T06:00:00,Kandy,22.05,85.6,0.22,11.35
2026-07-19T07:00:00,Kandy,18,78.44,0.75,12.92
2026-07-19T08:00:00,Kandy,18,83.12,1.54,9.51
2026-07-19T09:00:00,Kandy,20.1,67.82,0.0,12.72
2026-07-19T10:00:00,Kandy,18,75.56,0.6,13.15
2026-07-19T11:00:00,Kandy,22.22,71.96,0.0,11.87
2026-07-19T12:00:00,Kandy,19.21,66.5,0.0,14.99
2026-07-19T13:00:00,Kandy,22.44,64.98,0.48,14.52
2026-07-19T14:00:00,Kandy,21.09,67.42,0.0,16.51
2026-07-19T15:00:00,Kandy,22.72,67.82,1.24,8.14
2026-07-19T16:00:00,Kandy,23.53,60.98,0.0,13.2
2026-07-19T17:00:00,Kandy,26.06,69.21,0.0,9.35
2026-07-19T18:00:00,Kandy,24.48,66.25,0.0,8.76
2026-07-19T19:00:00,Kandy,26.97,72.68,0.0,16.64
2026-07-19T20:00:00,Kandy,26.9,73.59,0.0,5.69
2026-07-19T21:00:00,Kandy,23.25,84.91,5.02,11.45
2026-07-19T22:00:00,Kandy,25.1,69.9,0.0,10.65
2026-07-19T23:00:00,Kandy,28.39,68.57,0.45,10.88
2026-07-19T00:00:00,Ratnapura,29.17,79.17,1.56,12.12
2026-07-19T01:00:00,Ratnapura,31.17,83.64,6.09,11.93
2026-07-19T02:00:00,Ratnapura,28.21,79.04,0.0,14.22
2026-07-19T03:00:00,Ratnapura,27.54,72.58,0.0,9.89
2026-07-19T04:00:00,Ratnapura,26.71,93.41,5.68,13.45
2026-07-19T05:00:00,Ratnapura,28.26,82.49,0.0,11.27
2026-07-19T06:00:00,Ratnapura,27.06,81.29,0.0,11.28
2026-07-19T07:00:00,Ratnapura,22.03,77.72,0.0,9.14
2026-07-19T08:00:00,Ratnapura,22.64,83.37,1.4,14.75
2026-07-19T09:00:00,Ratnapura,25.35,83.8,6.0,13.8
2026-07-19T10:00:00,Ratnapura,29.87,77.16,2.07,14.41
2026-07-19T11:00:00,Ratnapura,26.95,78.65,0.0,12.99
2026-07-19T12:00:00,Ratnapura,27.73,67.39,2.18,11.33
2026-07-19T13:00:00,Ratnapura,25.66,68.72,0.0,15.0
2026-07-19T14:00:00,Ratnapura,26.51,68.79,0.0,10.4
2026-07-19T15:00:00,Ratnapura,30.0,69.97,0.0,3.58
2026-07-19T16:00:00,Ratnapura,27.05,68.17,0.0,13.22
2026-07-19T17:00:00,Ratnapura,31.9,65,0.0,11.36
2026-07-19T18:00:00,Ratnapura,25.99,83.55,0.27,14.59
2026-07-19T19:00:00,Ratnapura,29.71,76.2,0.0,11.38
2026-07-19T20:00:00,Ratnapura,29.44,75.57,0.0,10.69
2026-07-19T21:00:00,Ratnapura,30.35,76.05,1.24,9.36
2026-07-19T22:00:00,Ratnapura,29.56,68.11,0.0,11.02
2026-07-19T23:00:00,Ratnapura,33.55,69.59,0.0,16.92
2026-07-20T00:00:00,Nuwara Eliya,20.69,88.93,6.55,17.68
2026-07-20T01:00:00,Nuwara Eliya,19.28,86.35,3.47,15.1
2026-07-20T02:00:00,Nuwara Eliya,13.13,82.34,1.92,3.02
2026-07-20T03:00:00,Nuwara Eliya,15.03,80.82,0.32,11.68
2026-07-20T04:00:00,Nuwara Eliya,13.03,95,5.51,19.42
2026-07-20T05:00:00,Nuwara Eliya,12.18,88.8,1.17,13.09
2026-07-20T06:00:00,Nuwara Eliya,14.53,94.65,3.26,18.26
2026-07-20T07:00:00,Nuwara Eliya,12.52,91.2,1.09,14.37
2026-07-20T08:00:00,Nuwara Eliya,10.06,95,9.62,16.86
2026-07-20T09:00:00,Nuwara Eliya,14.68,95,7.18,16.15
2026-07-20T10:00:00,Nuwara Eliya,14.37,95,9.0,18.8
2026-07-20T11:00:00,Nuwara Eliya,12.68,81.51,0.0,13.12
2026-07-20T12:00:00,Nuwara Eliya,16.68,74.38,0.0,14.67
2026-07-20T13:00:00,Nuwara Eliya,10.94,74.03,0.75,6.52
2026-07-20T14:00:00,Nuwara Eliya,15.08,80.97,2.0,10.05
2026-07-20T15:00:00,Nuwara Eliya,16.53,77.65,2.24,17.87
2026-07-20T16:00:00,Nuwara Eliya,17.51,74.34,0.0,13.69
2026-07-20T17:00:00,Nuwara Eliya,19.68,85.62,1.98,14.69
2026-07-20T18:00:00,Nuwara Eliya,14.94,95,4.34,20.89
2026-07-20T19:00:00,Nuwara Eliya,15.81,83.64,0.33,17.17
2026-07-20T20:00:00,Nuwara Eliya,18.01,91.09,5.24,21.34
2026-07-20T21:00:00,Nuwara Eliya,18.12,70.58,0.0,9.61
2026-07-20T22:00:00,Nuwara Eliya,21.11,75.35,0.0,19.68
2026-07-20T23:00:00,Nuwara Eliya,16.07,90.08,2.8,12.68
2026-07-20T00:00:00,Kandy,21.62,70.84,0.0,15.12
2026-07-20T01:00:00,Kandy,21.67,75.89,0.1,16.12
2026-07-20T02:00:00,Kandy,21.59,66.48,0.0,17.26
2026-07-20T03:00:00,Kandy,23.9,72.85,0.0,15.34
2026-07-20T04:00:00,Kandy,21.41,76.39,0.0,14.78
2026-07-20T05:00:00,Kandy,21.38,76.02,0.98,17.9
2026-07-20T06:00:00,Kandy,18.45,82.62,0.54,9.08
2026-07-20T07:00:00,Kandy,22.17,81.11,0.0,11.7
2026-07-20T08:00:00,Kandy,21.93,79.61,0.0,18.75
2026-07-20T09:00:00,Kandy,21.19,74.08,1.85,18.84
2026-07-20T10:00:00,Kandy,18.31,71.89,0.17,12.01
2026-07-20T11:00:00,Kandy,20.31,67.69,0.0,15.33
2026-07-20T12:00:00,Kandy,20.0,64.32,0.27,12.75
2026-07-20T13:00:00,Kandy,22.49,67.87,2.38,7.8
2026-07-20T14:00:00,Kandy,23.59,68.72,1.53,10.32
2026-07-20T15:00:00,Kandy,23.16,66.2,2.64,9.24
2026-07-20T16:00:00,Kandy,26.73,59.51,0.0,9.73
2026-07-20T17:00:00,Kandy,24.37,69.21,0.21,15.28
2026-07-20T18:00:00,Kandy,21.77,70.3,0.0,15.42
2026-07-20T19:00:00,Kandy,26.23,56.56,0.0,11.31
2026-07-20T20:00:00,Kandy,26.81,72.2,0.66,11.46
2026-07-20T21:00:00,Kandy,26.73,65.98,0.0,14.91
2026-07-20T22:00:00,Kandy,25.19,70.47,0.81,13.78
2026-07-20T23:00:00,Kandy,22.15,70.17,1.45,12.1
2026-07-20T00:00:00,Ratnapura,29.4,76.21,0.0,15.94
2026-07-20T01:00:00,Ratnapura,28.28,79.27,4.42,15.75
2026-07-20T02:00:00,Ratnapura,27.55,68.39,0.0,15.54
2026-07-20T03:00:00,Ratnapura,26.05,70.58,0.0,5.97
2026-07-20T04:00:00,Ratnapura,26.74,80.62,0.0,1.2
2026-07-20T05:00:00,Ratnapura,26.83,79.51,0.0,9.33
2026-07-20T06:00:00,Ratnapura,27.54,81.9,0.97,15.05
2026-07-20T07:00:00,Ratnapura,26.24,85.07,0.0,12.7
2026-07-20T08:00:00,Ratnapura,25.06,91.22,0.0,13.87
2026-07-20T09:00:00,Ratnapura,22.5,75.89,0.0,15.46
2026-07-20T10:00:00,Ratnapura,26.57,79.65,0.0,10.12
2026-07-20T11:00:00,Ratnapura,28.35,74.28,0.22,9.22
2026-07-20T12:00:00,Ratnapura,24.55,79.08,3.07,15.62
2026-07-20T13:00:00,Ratnapura,28.12,65,0.0,8.58
2026-07-20T14:00:00,Ratnapura,30.79,65,0.0,12.58
2026-07-20T15:00:00,Ratnapura,29.65,65,0.0,10.08
2026-07-20T16:00:00,Ratnapura,30.48,65,0.0,11.04
2026-07-20T17:00:00,Ratnapura,28.06,77.99,0.0,13.43
2026-07-20T18:00:00,Ratnapura,31.59,72.37,0.07,9.07
2026-07-20T19:00:00,Ratnapura,28.63,66.21,0.0,8.94
2026-07-20T20:00:00,Ratnapura,31.89,72.91,0.0,14.78
2026-07-20T21:00:00,Ratnapura,29.26,70.17,0.0,14.13
2026-07-20T22:00:00,Ratnapura,32.19,71.42,0.0,11.02
2026-07-20T23:00:00,Ratnapura,29.4,69.64,0.0,12.03
2026-07-21T00:00:00,Nuwara Eliya,18.35,84.8,1.56,13.72
2026-07-21T01:00:00,Nuwara Eliya,15.65,82.87,0.0,10.65
2026-07-21T02:00:00,Nuwara Eliya,14.0,95,4.22,14.59
2026-07-21T03:00:00,Nuwara Eliya,12.27,95,17.58,21.26
2026-07-21T04:00:00,Nuwara Eliya,18.26,91.93,3.78,15.47
2026-07-21T05:00:00,Nuwara Eliya,13.4,89.6,0.0,18.24
2026-07-21T06:00:00,Nuwara Eliya,12.33,95,5.89,15.03
