timestamp,location_name,temperature_current,humidity,rainfall,disease_risk,disease_name,pathogen,condition_match_score,risk_category
2026-07-17 17:00:00,Kandy,23.83,75.57,0.47,13.05,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-07-17 18:00:00,Kandy,25.17,68.22,0.0,7.68,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.722,Low
2026-07-17 19:00:00,Kandy,24.1,67.92,0.0,7.17,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.717,Low
2026-07-17 20:00:00,Kandy,24.97,74.75,1.56,22.38,Grey Blight,Pestalotiopsis spp.,0.99,High
2026-07-17 21:00:00,Kandy,22.37,65.65,0.0,9.4,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.626,Low
2026-07-17 22:00:00,Kandy,25.13,60.39,0.0,15.8,Grey Blight,Pestalotiopsis spp.,0.41,High
2026-07-17 23:00:00,Kandy,25.67,70.77,1.8,15.48,Grey Blight,Pestalotiopsis spp.,0.804,Moderate
2026-07-17 00:00:00,Ratnapura,27.03,74.36,0.0,8.68,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.774,Low
2026-07-17 01:00:00,Ratnapura,31.22,73.03,0.0,8.99,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.672,Low
2026-07-17 02:00:00,Ratnapura,26.33,76.48,1.15,13.18,Brown Blight,Colletotrichum / Glomerella spp.,0.859,Moderate
2026-07-17 03:00:00,Ratnapura,26.16,80.8,0.0,9.73,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,1.0,Low
2026-07-17 04:00:00,Ratnapura,27.11,82.76,0.0,13.68,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-07-17 05:00:00,Ratnapura,23.63,98.0,15.79,21.38,Brown Blight,Colletotrichum / Glomerella spp.,0.945,High
2026-07-17 06:00:00,Ratnapura,24.28,92.56,4.02,13.83,Brown Blight,Colletotrichum / Glomerella spp.,0.971,Moderate
2026-07-17 07:00:00,Ratnapura,26.92,79.03,0.0,9.67,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.961,Low
2026-07-17 08:00:00,Ratnapura,23.79,89.82,0.0,16.98,Brown Blight,Colletotrichum / Glomerella spp.,0.952,High
2026-07-17 09:00:00,Ratnapura,24.88,74.65,0.0,16.13,Brown Blight,Colletotrichum / Glomerella spp.,0.781,High
2026-07-17 10:00:00,Ratnapura,26.12,80.33,0.0,6.47,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,1.0,Low
2026-07-17 11:00:00,Ratnapura,25.47,74.65,0.57,15.13,Brown Blight,Colletotrichum / Glomerella spp.,0.786,Moderate
2026-07-17 12:00:00,Ratnapura,28.64,65.0,2.09,16.82,Brown Blight,Colletotrichum / Glomerella spp.,0.4,High
2026-07-17 13:00:00,Ratnapura,27.44,77.84,4.21,14.18,Brown Blight,Colletotrichum / Glomerella spp.,0.914,Moderate
2026-07-17 14:00:00,Ratnapura,25.95,76.36,0.0,9.98,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.854,Low
2026-07-17 15:00:00,Ratnapura,27.98,71.48,2.16,8.98,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.659,Low
2026-07-17 16:00:00,Ratnapura,32.73,65.0,0.0,9.97,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.291,Low
2026-07-17 17:00:00,Ratnapura,33.61,73.63,0.0,16.37,Brown Blight,Colletotrichum / Glomerella spp.,0.601,High
2026-07-17 18:00:00,Ratnapura,31.19,68.86,0.0,6.48,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.507,Low
2026-07-17 19:00:00,Ratnapura,29.83,70.99,0.0,8.81,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.64,Low
2026-07-17 20:00:00,Ratnapura,32.71,72.5,0.0,12.54,Brown Blight,Colletotrichum / Glomerella spp.,0.592,Moderate
2026-07-17 21:00:00,Ratnapura,32.52,77.8,1.57,16.07,Brown Blight,Colletotrichum / Glomerella spp.,0.811,High
2026-07-17 22:00:00,Ratnapura,28.52,74.73,0.77,7.71,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.789,Low
2026-07-17 23:00:00,Ratnapura,31.84,70.95,0.0,12.47,Brown Blight,Colletotrichum / Glomerella spp.,0.564,Moderate
2026-07-18 00:00:00,Nuwara Eliya,16.86,77.69,1.29,10.03,Blister Blight (dormant/low risk),Exobasidium vexans,0.908,Low
2026-07-18 01:00:00,Nuwara Eliya,17.1,82.28,0.0,14.65,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-07-18 02:00:00,Nuwara Eliya,12.11,95.0,4.71,12.26,Blister Blight,Exobasidium vexans,0.884,Moderate
2026-07-18 03:00:00,Nuwara Eliya,12.48,82.21,0.84,7.56,Blister Blight (dormant/low risk),Exobasidium vexans,0.899,Low
2026-07-18 04:00:00,Nuwara Eliya,14.24,85.62,0.0,16.74,Blister Blight,Exobasidium vexans,0.97,High
2026-07-18 05:00:00,Nuwara Eliya,10.64,95.0,4.7,16.72,Blister Blight,Exobasidium vexans,0.826,High
2026-07-18 06:00:00,Nuwara Eliya,12.79,95.0,2.49,25.36,Blister Blight,Exobasidium vexans,0.912,High
2026-07-18 07:00:00,Nuwara Eliya,11.96,93.02,0.18,15.41,Blister Blight,Exobasidium vexans,0.878,Moderate
2026-07-18 08:00:00,Nuwara Eliya,13.33,95.0,1.36,18.58,Blister Blight,Exobasidium vexans,0.933,High
2026-07-18 09:00:00,Nuwara Eliya,13.58,76.41,0.0,17.31,Blister Blight,Exobasidium vexans,0.8,High
2026-07-18 10:00:00,Nuwara Eliya,12.13,92.33,2.14,13.58,Blister Blight,Exobasidium vexans,0.885,Moderate
2026-07-18 11:00:00,Nuwara Eliya,12.75,85.61,0.0,20.63,Blister Blight,Exobasidium vexans,0.91,High
2026-07-18 12:00:00,Nuwara Eliya,14.94,72.53,0.0,12.36,Blister Blight,Exobasidium vexans,0.699,Moderate
2026-07-18 13:00:00,Nuwara Eliya,17.31,91.5,5.18,16.41,Blister Blight,Exobasidium vexans,1.0,High
2026-07-18 14:00:00,Nuwara Eliya,12.01,78.58,0.0,11.76,Blister Blight,Exobasidium vexans,0.824,Moderate
2026-07-18 15:00:00,Nuwara Eliya,16.49,69.56,0.52,9.74,Blister Blight (dormant/low risk),Exobasidium vexans,0.582,Low
2026-07-18 16:00:00,Nuwara Eliya,18.27,68.81,0.0,13.43,Blister Blight,Exobasidium vexans,0.552,Moderate
2026-07-18 17:00:00,Nuwara Eliya,19.97,86.72,3.8,19.43,Blister Blight,Exobasidium vexans,1.0,High
2026-07-18 18:00:00,Nuwara Eliya,21.45,76.02,0.08,14.73,Blister Blight,Exobasidium vexans,0.841,Moderate
2026-07-18 19:00:00,Nuwara Eliya,14.19,74.95,0.0,5.08,Blister Blight (dormant/low risk),Exobasidium vexans,0.766,Low
2026-07-18 20:00:00,Nuwara Eliya,18.68,87.63,4.05,14.67,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-07-18 21:00:00,Nuwara Eliya,16.52,87.76,3.06,14.67,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-07-18 22:00:00,Nuwara Eliya,16.76,80.22,1.02,11.29,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-07-18 23:00:00,Nuwara Eliya,18.08,75.63,0.0,11.86,Blister Blight,Exobasidium vexans,0.825,Moderate
2026-07-18 00:00:00,Kandy,21.55,71.83,0.0,7.25,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.873,Low
2026-07-18 01:00:00,Kandy,22.0,66.96,0.0,19.08,Grey Blight,Pestalotiopsis spp.,0.678,High
2026-07-18 02:00:00,Kandy,23.64,66.51,0.0,14.22,Grey Blight,Pestalotiopsis spp.,0.66,Moderate
2026-07-18 03:00:00,Kandy,19.46,79.76,0.0,18.44,Grey Blight,Pestalotiopsis spp.,0.978,High
2026-07-18 04:00:00,Kandy,21.31,87.14,1.8,17.41,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-07-18 05:00:00,Kandy,21.86,90.0,0.9,19.73,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-07-18 06:00:00,Kandy,18.25,75.59,0.78,5.02,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.93,Low
2026-07-18 07:00:00,Kandy,24.06,82.36,0.25,11.8,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-07-18 08:00:00,Kandy,23.86,74.1,1.56,18.03,Grey Blight,Pestalotiopsis spp.,0.964,High
2026-07-18 09:00:00,Kandy,23.81,77.09,0.9,19.03,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-07-18 10:00:00,Kandy,22.98,85.01,0.0,14.32,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-07-18 11:00:00,Kandy,21.21,79.53,2.5,15.47,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-07-18 12:00:00,Kandy,22.41,67.81,0.0,10.11,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.712,Low
2026-07-18 13:00:00,Kandy,21.9,66.18,0.0,16.05,Grey Blight,Pestalotiopsis spp.,0.647,High
2026-07-18 14:00:00,Kandy,21.75,61.07,0.0,17.74,Grey Blight,Pestalotiopsis spp.,0.443,High
2026-07-18 15:00:00,Kandy,26.94,58.39,0.0,13.37,Grey Blight,Pestalotiopsis spp.,0.322,Moderate
2026-07-18 16:00:00,Kandy,23.87,65.12,0.04,14.57,Grey Blight,Pestalotiopsis spp.,0.605,Moderate
2026-07-18 17:00:00,Kandy,25.15,65.69,0.75,18.77,Grey Blight,Pestalotiopsis spp.,0.622,High
2026-07-18 18:00:00,Kandy,27.4,70.71,0.0,12.72,Grey Blight,Pestalotiopsis spp.,0.732,Moderate
2026-07-18 19:00:00,Kandy,24.27,73.46,1.26,10.87,Grey Blight,Pestalotiopsis spp.,0.938,Moderate
2026-07-18 20:00:00,Kandy,27.02,65.3,0.0,13.61,Grey Blight,Pestalotiopsis spp.,0.531,Moderate
2026-07-18 21:00:00,Kandy,26.01,62.94,0.0,14.74,Grey Blight,Pestalotiopsis spp.,0.477,Moderate
2026-07-18 22:00:00,Kandy,25.72,74.23,0.37,11.27,Grey Blight,Pestalotiopsis spp.,0.94,Moderate
2026-07-18 23:00:00,Kandy,25.39,69.13,0.0,10.56,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.75,Low
2026-07-18 00:00:00,Ratnapura,32.45,91.72,6.63,13.67,Brown Blight,Colletotrichum / Glomerella spp.,0.902,Moderate
2026-07-18 01:00:00,Ratnapura,30.15,70.97,0.0,11.92,Brown Blight,Colletotrichum / Glomerella spp.,0.633,Moderate
2026-07-18 02:00:00,Ratnapura,29.22,77.43,1.52,14.18,Brown Blight,Colletotrichum / Glomerella spp.,0.897,Moderate
2026-07-18 03:00:00,Ratnapura,27.19,87.56,3.22,14.4,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-07-18 04:00:00,Ratnapura,25.51,83.5,0.39,19.84,Brown Blight,Colletotrichum / Glomerella spp.,1.0,High
2026-07-18 05:00:00,Ratnapura,23.55,95.31,1.52,22.27,Brown Blight,Colletotrichum / Glomerella spp.,0.942,High
2026-07-18 06:00:00,Ratnapura,25.74,80.07,0.67,13.52,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-07-18 07:00:00,Ratnapura,26.19,84.23,0.0,7.31,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,1.0,Low
2026-07-18 08:00:00,Ratnapura,27.98,82.87,0.0,10.37,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,1.0,Low
2026-07-18 09:00:00,Ratnapura,25.33,78.26,0.16,19.21,Brown Blight,Colletotrichum / Glomerella spp.,0.93,High
2026-07-18 10:00:00,Ratnapura,22.99,86.34,0.0,15.42,Brown Blight,Colletotrichum / Glomerella spp.,0.92,Moderate
2026-07-18 11:00:00,Ratnapura,27.83,78.28,2.67,9.71,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.931,Low
2026-07-18 12:00:00,Ratnapura,25.93,75.28,0.0,17.01,Brown Blight,Colletotrichum / Glomerella spp.,0.811,High
2026-07-18 13:00:00,Ratnapura,27.14,71.44,0.0,6.93,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.658,Low
2026-07-18 14:00:00,Ratnapura,28.13,84.61,6.84,15.01,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-07-18 15:00:00,Ratnapura,29.29,71.54,0.13,10.75,Brown Blight,Colletotrichum / Glomerella spp.,0.662,Moderate
2026-07-18 16:00:00,Ratnapura,28.03,68.84,0.0,9.44,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.554,Low
2026-07-18 17:00:00,Ratnapura,28.38,87.18,3.24,15.3,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-07-18 18:00:00,Ratnapura,32.62,73.07,0.91,17.87,Brown Blight,Colletotrichum / Glomerella spp.,0.618,High
2026-07-18 19:00:00,Ratnapura,30.54,66.27,0.0,14.71,Brown Blight,Colletotrichum / Glomerella spp.,0.429,Moderate
2026-07-18 20:00:00,Ratnapura,31.9,73.5,0.35,13.33,Brown Blight,Colletotrichum / Glomerella spp.,0.664,Moderate
2026-07-18 21:00:00,Ratnapura,32.35,75.76,0.0,16.37,Brown Blight,Colletotrichum / Glomerella spp.,0.736,High
2026-07-18 22:00:00,Ratnapura,32.46,76.5,0.0,15.78,Brown Blight,Colletotrichum / Glomerella spp.,0.762,High
2026-07-18 23:00:00,Ratnapura,29.66,80.56,3.41,12.63,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-07-19 00:00:00,Nuwara Eliya,17.15,83.31,0.4,15.34,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-07-19 01:00:00,Nuwara Eliya,19.79,84.11,2.77,19.61,Blister Blight,Exobasidium vexans,1.0,High
2026-07-19 02:00:00,Nuwara Eliya,14.11,82.48,1.27,11.55,Blister Blight,Exobasidium vexans,0.964,Moderate
2026-07-19 03:00:00,Nuwara Eliya,15.64,81.7,0.01,15.32,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-07-19 04:00:00,Nuwara Eliya,12.57,95.0,4.58,16.77,Blister Blight,Exobasidium vexans,0.903,High
2026-07-19 05:00:00,Nuwara Eliya,11.35,95.0,3.43,15.6,Blister Blight,Exobasidium vexans,0.854,Moderate
2026-07-19 06:00:00,Nuwara Eliya,11.57,89.84,0.68,14.74,Blister Blight,Exobasidium vexans,0.863,Moderate
2026-07-19 07:00:00,Nuwara Eliya,10.0,86.41,0.68,16.84,Blister Blight,Exobasidium vexans,0.8,High
2026-07-19 08:00:00,Nuwara Eliya,11.26,90.85,0.0,19.61,Blister Blight,Exobasidium vexans,0.85,High
2026-07-19 09:00:00,Nuwara Eliya,11.7,94.09,7.2,16.22,Blister Blight,Exobasidium vexans,0.868,High
2026-07-19 10:00:00,Nuwara Eliya,11.44,94.06,5.34,17.91,Blister Blight,Exobasidium vexans,0.858,High
2026-07-19 11:00:00,Nuwara Eliya,15.18,92.97,4.42,11.14,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-07-19 12:00:00,Nuwara Eliya,15.78,73.16,0.0,10.39,Blister Blight (dormant/low risk),Exobasidium vexans,0.726,Low
2026-07-19 13:00:00,Nuwara Eliya,11.85,72.45,0.0,13.69,Blister Blight,Exobasidium vexans,0.572,Moderate
2026-07-19 14:00:00,Nuwara Eliya,17.42,73.63,0.0,11.15,Blister Blight,Exobasidium vexans,0.745,Moderate
2026-07-19 15:00:00,Nuwara Eliya,17.57,66.61,0.0,14.61,Blister Blight,Exobasidium vexans,0.464,Moderate
2026-07-19 16:00:00,Nuwara Eliya,17.55,68.73,0.36,10.97,Blister Blight,Exobasidium vexans,0.549,Moderate
2026-07-19 17:00:00,Nuwara Eliya,22.12,74.17,0.0,12.52,Blister Blight,Exobasidium vexans,0.767,Moderate
2026-07-19 18:00:00,Nuwara Eliya,17.46,81.96,2.78,11.98,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-07-19 19:00:00,Nuwara Eliya,18.17,76.17,0.0,16.03,Blister Blight,Exobasidium vexans,0.847,High
2026-07-19 20:00:00,Nuwara Eliya,17.86,75.33,0.0,10.05,Blister Blight (dormant/low risk),Exobasidium vexans,0.813,Low
2026-07-19 21:00:00,Nuwara Eliya,18.59,83.98,0.21,9.8,Blister Blight (dormant/low risk),Exobasidium vexans,1.0,Low
2026-07-19 22:00:00,Nuwara Eliya,17.17,78.23,0.0,14.04,Blister Blight,Exobasidium vexans,0.929,Moderate
2026-07-19 23:00:00,Nuwara Eliya,17.15,83.92,3.45,13.88,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-07-19 00:00:00,Kandy,23.01,72.98,0.0,13.53,Grey Blight,Pestalotiopsis spp.,0.919,Moderate
2026-07-19 01:00:00,Kandy,21.58,66.39,0.0,11.1,Grey Blight,Pestalotiopsis spp.,0.656,Moderate
2026-07-19 02:00:00,Kandy,21.97,70.23,0.0,13.1,Grey Blight,Pestalotiopsis spp.,0.809,Moderate
2026-07-19 03:00:00,Kandy,27.89,69.55,0.0,14.4,Grey Blight,Pestalotiopsis spp.,0.666,Moderate
2026-07-19 04:00:00,Kandy,22.24,84.39,1.54,8.95,Grey Blight (dormant/low risk),Pestalotiopsis spp.,1.0,Low
2026-07-19 05:00:00,Kandy,24.13,77.65,1.82,16.51,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-07-19 06:00:00,Kandy,22.05,85.6,0.22,11.35,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-07-19 07:00:00,Kandy,18.0,78.44,0.75,12.92,Grey Blight,Pestalotiopsis spp.,0.92,Moderate
2026-07-19 08:00:00,Kandy,18.0,83.12,1.54,9.51,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.92,Low
2026-07-19 09:00:00,Kandy,20.1,67.82,0.0,12.72,Grey Blight,Pestalotiopsis spp.,0.713,Moderate
2026-07-19 10:00:00,Kandy,18.0,75.56,0.6,13.15,Grey Blight,Pestalotiopsis spp.,0.92,Moderate
2026-07-19 11:00:00,Kandy,22.22,71.96,0.0,11.87,Grey Blight,Pestalotiopsis spp.,0.878,Moderate
2026-07-19 12:00:00,Kandy,19.21,66.5,0.0,14.99,Grey Blight,Pestalotiopsis spp.,0.628,Moderate
2026-07-19 13:00:00,Kandy,22.44,64.98,0.48,14.52,Grey Blight,Pestalotiopsis spp.,0.599,Moderate
2026-07-19 14:00:00,Kandy,21.09,67.42,0.0,16.51,Grey Blight,Pestalotiopsis spp.,0.697,High
2026-07-19 15:00:00,Kandy,22.72,67.82,1.24,8.14,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.713,Low
2026-07-19 16:00:00,Kandy,23.53,60.98,0.0,13.2,Grey Blight,Pestalotiopsis spp.,0.439,Moderate
2026-07-19 17:00:00,Kandy,26.06,69.21,0.0,9.35,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.726,Low
2026-07-19 18:00:00,Kandy,24.48,66.25,0.0,8.76,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.65,Low
2026-07-19 19:00:00,Kandy,26.97,72.68,0.0,16.64,Grey Blight,Pestalotiopsis spp.,0.828,High
2026-07-19 20:00:00,Kandy,26.9,73.59,0.0,5.69,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.868,Low
2026-07-19 21:00:00,Kandy,23.25,84.91,5.02,11.45,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-07-19 22:00:00,Kandy,25.1,69.9,0.0,10.65,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.792,Low
2026-07-19 23:00:00,Kandy,28.39,68.57,0.45,10.88,Grey Blight,Pestalotiopsis spp.,0.607,Moderate
2026-07-19 00:00:00,Ratnapura,29.17,79.17,1.56,12.12,Brown Blight,Colletotrichum / Glomerella spp.,0.967,Moderate
2026-07-19 01:00:00,Ratnapura,31.17,83.64,6.09,11.93,Brown Blight,Colletotrichum / Glomerella spp.,0.953,Moderate
2026-07-19 02:00:00,Ratnapura,28.21,79.04,0.0,14.22,Brown Blight,Colletotrichum / Glomerella spp.,0.962,Moderate
2026-07-19 03:00:00,Ratnapura,27.54,72.58,0.0,9.89,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.703,Low
2026-07-19 04:00:00,Ratnapura,26.71,93.41,5.68,13.45,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-07-19 05:00:00,Ratnapura,28.26,82.49,0.0,11.27,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-07-19 06:00:00,Ratnapura,27.06,81.29,0.0,11.28,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-07-19 07:00:00,Ratnapura,22.03,77.72,0.0,9.14,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.79,Low
2026-07-19 08:00:00,Ratnapura,22.64,83.37,1.4,14.75,Brown Blight,Colletotrichum / Glomerella spp.,0.906,Moderate
2026-07-19 09:00:00,Ratnapura,25.35,83.8,6.0,13.8,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-07-19 10:00:00,Ratnapura,29.87,77.16,2.07,14.41,Brown Blight,Colletotrichum / Glomerella spp.,0.886,Moderate
2026-07-19 11:00:00,Ratnapura,26.95,78.65,0.0,12.99,Brown Blight,Colletotrichum / Glomerella spp.,0.946,Moderate
2026-07-19 12:00:00,Ratnapura,27.73,67.39,2.18,11.33,Brown Blight,Colletotrichum / Glomerella spp.,0.496,Moderate
2026-07-19 13:00:00,Ratnapura,25.66,68.72,0.0,15.0,Brown Blight,Colletotrichum / Glomerella spp.,0.549,Moderate
2026-07-19 14:00:00,Ratnapura,26.51,68.79,0.0,10.4,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.552,Low
2026-07-19 15:00:00,Ratnapura,30.0,69.97,0.0,3.58,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.599,Low
2026-07-19 16:00:00,Ratnapura,27.05,68.17,0.0,13.22,Brown Blight,Colletotrichum / Glomerella spp.,0.527,Moderate
2026-07-19 17:00:00,Ratnapura,31.9,65.0,0.0,11.36,Brown Blight,Colletotrichum / Glomerella spp.,0.324,Moderate
2026-07-19 18:00:00,Ratnapura,25.99,83.55,0.27,14.59,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-07-19 19:00:00,Ratnapura,29.71,76.2,0.0,11.38,Brown Blight,Colletotrichum / Glomerella spp.,0.848,Moderate
2026-07-19 20:00:00,Ratnapura,29.44,75.57,0.0,10.69,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.823,Low
2026-07-19 21:00:00,Ratnapura,30.35,76.05,1.24,9.36,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.828,Low
2026-07-19 22:00:00,Ratnapura,29.56,68.11,0.0,11.02,Brown Blight,Colletotrichum / Glomerella spp.,0.524,Moderate
2026-07-19 23:00:00,Ratnapura,33.55,69.59,0.0,16.92,Brown Blight,Colletotrichum / Glomerella spp.,0.442,High
2026-07-20 00:00:00,Nuwara Eliya,20.69,88.93,6.55,17.68,Blister Blight,Exobasidium vexans,1.0,High
2026-07-20 01:00:00,Nuwara Eliya,19.28,86.35,3.47,15.1,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-07-20 02:00:00,Nuwara Eliya,13.13,82.34,1.92,3.02,Blister Blight (dormant/low risk),Exobasidium vexans,0.925,Low
2026-07-20 03:00:00,Nuwara Eliya,15.03,80.82,0.32,11.68,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-07-20 04:00:00,Nuwara Eliya,13.03,95.0,5.51,19.42,Blister Blight,Exobasidium vexans,0.921,High
2026-07-20 05:00:00,Nuwara Eliya,12.18,88.8,1.17,13.09,Blister Blight,Exobasidium vexans,0.887,Moderate
2026-07-20 06:00:00,Nuwara Eliya,14.53,94.65,3.26,18.26,Blister Blight,Exobasidium vexans,0.981,High
2026-07-20 07:00:00,Nuwara Eliya,12.52,91.2,1.09,14.37,Blister Blight,Exobasidium vexans,0.901,Moderate
2026-07-20 08:00:00,Nuwara Eliya,10.06,95.0,9.62,16.86,Blister Blight,Exobasidium vexans,0.802,High
2026-07-20 09:00:00,Nuwara Eliya,14.68,95.0,7.18,16.15,Blister Blight,Exobasidium vexans,0.987,High
2026-07-20 10:00:00,Nuwara Eliya,14.37,95.0,9.0,18.8,Blister Blight,Exobasidium vexans,0.975,High
2026-07-20 11:00:00,Nuwara Eliya,12.68,81.51,0.0,13.12,Blister Blight,Exobasidium vexans,0.907,Moderate
2026-07-20 12:00:00,Nuwara Eliya,16.68,74.38,0.0,14.67,Blister Blight,Exobasidium vexans,0.775,Moderate
2026-07-20 13:00:00,Nuwara Eliya,10.94,74.03,0.75,6.52,Blister Blight (dormant/low risk),Exobasidium vexans,0.599,Low
2026-07-20 14:00:00,Nuwara Eliya,15.08,80.97,2.0,10.05,Blister Blight (dormant/low risk),Exobasidium vexans,1.0,Low
2026-07-20 15:00:00,Nuwara Eliya,16.53,77.65,2.24,17.87,Blister Blight,Exobasidium vexans,0.906,High
2026-07-20 16:00:00,Nuwara Eliya,17.51,74.34,0.0,13.69,Blister Blight,Exobasidium vexans,0.774,Moderate
2026-07-20 17:00:00,Nuwara Eliya,19.68,85.62,1.98,14.69,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-07-20 18:00:00,Nuwara Eliya,14.94,95.0,4.34,20.89,Blister Blight,Exobasidium vexans,0.998,High
2026-07-20 19:00:00,Nuwara Eliya,15.81,83.64,0.33,17.17,Blister Blight,Exobasidium vexans,1.0,High
2026-07-20 20:00:00,Nuwara Eliya,18.01,91.09,5.24,21.34,Blister Blight,Exobasidium vexans,1.0,High
2026-07-20 21:00:00,Nuwara Eliya,18.12,70.58,0.0,9.61,Blister Blight (dormant/low risk),Exobasidium vexans,0.623,Low
2026-07-20 22:00:00,Nuwara Eliya,21.11,75.35,0.0,19.68,Blister Blight,Exobasidium vexans,0.814,High
2026-07-20 23:00:00,Nuwara Eliya,16.07,90.08,2.8,12.68,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-07-20 00:00:00,Kandy,21.62,70.84,0.0,15.12,Grey Blight,Pestalotiopsis spp.,0.834,Moderate
2026-07-20 01:00:00,Kandy,21.67,75.89,0.1,16.12,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-07-20 02:00:00,Kandy,21.59,66.48,0.0,17.26,Grey Blight,Pestalotiopsis spp.,0.659,High
2026-07-20 03:00:00,Kandy,23.9,72.85,0.0,15.34,Grey Blight,Pestalotiopsis spp.,0.914,Moderate
2026-07-20 04:00:00,Kandy,21.41,76.39,0.0,14.78,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-07-20 05:00:00,Kandy,21.38,76.02,0.98,17.9,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-07-20 06:00:00,Kandy,18.45,82.62,0.54,9.08,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.938,Low
2026-07-20 07:00:00,Kandy,22.17,81.11,0.0,11.7,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-07-20 08:00:00,Kandy,21.93,79.61,0.0,18.75,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-07-20 09:00:00,Kandy,21.19,74.08,1.85,18.84,Grey Blight,Pestalotiopsis spp.,0.963,High
2026-07-20 10:00:00,Kandy,18.31,71.89,0.17,12.01,Grey Blight,Pestalotiopsis spp.,0.808,Moderate
